日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-09-23,301070,54.65,45.95,54.65,45.9,88828,438701840.0,32.83,72.42,19.3,54.9
2021-09-24,301070,41.6,38.42,41.98,38.38,67971,278332576.0,7.83,-16.39,-7.53,42.01
2021-09-27,301070,37.1,34.35,37.93,34.28,47753,175074898.0,9.5,-10.59,-4.07,29.51
2021-09-28,301070,34.68,33.9,35.4,33.54,31030,109322007.0,5.41,-1.31,-0.45,19.18
2021-09-29,301070,33.75,31.5,33.78,31.5,31343,105000524.0,6.73,-7.08,-2.4,19.37
2021-09-30,301070,31.9,31.45,32.2,31.28,18342,59815687.0,2.92,-0.16,-0.05,11.34
2021-10-08,301070,31.46,31.79,32.14,31.46,17923,58626108.0,2.16,1.08,0.34,11.08
2021-10-11,301070,31.95,32.04,32.1,31.3,17895,58052602.0,2.52,0.79,0.25,11.06
2021-10-12,301070,31.85,31.65,31.98,31.35,14485,47068331.0,1.97,-1.22,-0.39,8.95
2021-10-13,301070,31.72,32.87,33.28,31.4,26974,90586133.0,5.94,3.85,1.22,16.67
2021-10-14,301070,32.6,33.58,34.29,32.21,27047,92391054.0,6.33,2.16,0.71,16.72
2021-10-15,301070,33.22,34.35,35.08,32.55,32470,112239028.0,7.53,2.29,0.77,20.07
2021-10-18,301070,34.1,33.66,34.34,33.43,18913,65630245.0,2.65,-2.01,-0.69,11.69
2021-10-19,301070,33.66,32.67,33.66,32.58,19164,64699118.0,3.21,-2.94,-0.99,11.84
2021-10-20,301070,32.65,31.81,33.29,31.75,18093,60429523.0,4.71,-2.63,-0.86,11.18
2021-10-21,301070,32.1,32.2,32.43,31.6,13275,43738936.0,2.61,1.23,0.39,8.2
2021-10-22,301070,32.19,32.26,32.69,31.76,14225,47075303.0,2.89,0.19,0.06,8.79
2021-10-25,301070,32.0,31.63,32.25,31.61,12955,42533577.0,1.98,-1.95,-0.63,8.01
2021-10-26,301070,31.63,30.66,31.63,30.4,19006,60226810.0,3.89,-3.07,-0.97,11.75
2021-10-27,301070,30.59,32.23,32.6,28.98,32850,103068580.0,11.81,5.12,1.57,20.3
2021-10-28,301070,31.1,29.9,32.03,29.89,19810,63451365.0,6.64,-7.23,-2.33,12.24
2021-10-29,301070,30.0,29.74,30.39,29.26,13424,41356013.0,3.78,-0.54,-0.16,8.3
2021-11-01,301070,29.72,30.1,30.29,29.5,9982,30810072.0,2.66,1.21,0.36,6.17
2021-11-02,301070,30.13,30.46,31.34,29.92,19310,60862611.0,4.72,1.2,0.36,11.93
2021-11-03,301070,30.44,30.49,30.5,29.88,11599,36015058.0,2.04,0.1,0.03,7.17
2021-11-04,301070,30.49,32.95,33.11,30.45,36795,121378991.0,8.72,8.07,2.46,22.74
