日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2017-03-28,3.34,4.15,4.15,3.34,58,95024.0,30.22,54.85,1.47,0.02
2017-03-29,4.63,4.63,4.63,4.63,28,50988.0,0.0,11.57,0.48,0.01
2017-03-30,5.15,5.15,5.15,5.15,57,114932.0,0.0,11.23,0.52,0.02
2017-03-31,5.73,5.73,5.73,5.73,45,98341.0,0.0,11.26,0.58,0.01
2017-04-05,6.37,6.37,6.37,6.37,33,79959.0,0.0,11.17,0.64,0.01
2017-04-06,7.07,7.07,7.07,7.07,87,231082.0,0.0,10.99,0.7,0.03
2017-04-07,7.85,7.85,7.85,7.85,47,137950.0,0.0,11.03,0.78,0.02
2017-04-10,8.7,8.7,8.7,8.7,241,777225.0,0.0,10.83,0.85,0.08
2017-04-11,9.64,9.64,9.64,9.64,396,1404724.0,0.0,10.8,0.94,0.13
2017-04-12,10.67,10.67,10.67,10.67,761,2971158.0,0.0,10.68,1.03,0.25
2017-04-13,11.8,11.8,11.8,11.8,4596,19732302.0,0.0,10.59,1.13,1.51
2017-04-14,11.96,11.61,12.58,11.57,158867,695768800.0,8.56,-1.61,-0.19,52.04
2017-04-17,11.84,10.63,12.08,10.46,89402,367679728.0,13.95,-8.44,-0.98,29.28
2017-04-18,10.56,10.69,11.05,10.54,61331,242529609.0,4.8,0.56,0.06,20.09
2017-04-19,10.54,10.9,10.96,10.09,47396,183787156.0,8.14,1.96,0.21,15.52
2017-04-20,10.72,10.89,10.94,10.42,39288,153647358.0,4.77,-0.09,-0.01,12.87
2017-04-21,10.87,10.87,11.22,10.83,33022,133216563.0,3.58,-0.18,-0.02,10.82
2017-04-24,10.63,10.45,10.64,10.04,21368,81835144.0,5.52,-3.86,-0.42,7.0
2017-04-25,10.51,10.94,11.0,10.34,26794,105514733.0,6.32,4.69,0.49,8.78
2017-04-26,10.83,10.82,11.39,10.72,28958,117047757.0,6.12,-1.1,-0.12,9.49
2017-04-27,10.67,11.51,11.78,10.67,43895,180995364.0,10.26,6.38,0.69,14.38
2017-04-28,11.32,11.22,11.51,11.06,28649,117828037.0,3.91,-2.52,-0.29,9.38
2017-05-02,11.22,10.86,11.33,10.72,21703,86723153.0,5.44,-3.21,-0.36,7.11
2017-05-03,10.85,10.81,11.03,10.25,29119,112977996.0,7.18,-0.46,-0.05,9.54
