日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2017-01-25,300600,5.84,6.41,6.41,5.84,63,125138.0,13.23,48.72,2.1,0.03
2017-01-26,300600,7.1,7.1,7.1,7.1,43,93525.0,0.0,10.76,0.69,0.02
2017-02-03,300600,7.86,7.86,7.86,7.86,31,73106.0,0.0,10.7,0.76,0.01
2017-02-06,300600,8.69,8.69,8.69,8.69,57,151024.0,0.0,10.56,0.83,0.02
2017-02-07,300600,9.6,9.6,9.6,9.6,74,214230.0,0.0,10.47,0.91,0.03
2017-02-08,300600,10.61,10.61,10.61,10.61,84,268941.0,0.0,10.52,1.01,0.03
2017-02-09,300600,11.71,11.71,11.71,11.71,88,307861.0,0.0,10.37,1.1,0.04
2017-02-10,300600,12.93,12.93,12.93,12.93,88,339152.0,0.0,10.42,1.22,0.04
2017-02-13,300600,14.27,14.27,14.27,14.27,203,860771.0,0.0,10.36,1.34,0.08
2017-02-14,300600,15.74,15.74,15.74,15.74,255,1188505.0,0.0,10.3,1.47,0.1
2017-02-15,300600,17.36,17.36,17.36,17.36,634,3251273.0,0.0,10.29,1.62,0.25
2017-02-16,300600,19.14,19.14,19.14,19.14,639,3606309.0,0.0,10.25,1.78,0.26
2017-02-17,300600,21.1,21.1,21.1,21.1,1214,7531415.0,0.0,10.24,1.96,0.49
2017-02-20,300600,21.3,18.94,21.58,18.94,127628,741045552.0,12.51,-10.24,-2.16,51.05
2017-02-21,300600,18.82,20.0,20.79,18.82,101636,592605648.0,10.4,5.6,1.06,40.65
2017-02-22,300600,20.66,22.04,22.04,20.1,107984,671735536.0,9.7,10.2,2.04,43.19
2017-02-23,300600,21.6,23.11,23.87,21.35,97553,648769952.0,11.43,4.85,1.07,39.02
2017-02-24,300600,23.33,25.2,25.47,22.99,78340,558849824.0,10.73,9.04,2.09,31.34
2017-02-27,300600,25.2,23.8,25.21,23.51,68210,482174064.0,6.75,-5.56,-1.4,27.28
2017-02-28,300600,23.63,25.09,25.85,23.61,70975,514228688.0,9.41,5.42,1.29,28.39
2017-03-01,300600,24.55,23.54,24.72,23.44,61106,430815552.0,5.1,-6.18,-1.55,24.44
2017-03-02,300600,23.29,23.57,24.3,23.29,40423,282569408.0,4.29,0.13,0.03,16.17
2017-03-03,300600,23.46,24.28,24.72,22.69,51379,359323040.0,8.61,3.01,0.71,20.55
2017-03-06,300600,24.27,24.57,25.76,24.27,44247,324188352.0,6.14,1.19,0.29,17.7
2017-03-07,300600,24.53,24.88,25.2,24.28,35277,254873332.0,3.74,1.26,0.31,14.11
2017-03-08,300600,24.7,24.43,25.51,24.1,41751,303574656.0,5.67,-1.81,-0.45,16.7
2017-03-09,300600,24.2,23.74,24.2,23.43,32257,224469201.0,3.15,-2.82,-0.69,12.9
2017-03-10,300600,23.51,22.72,23.97,22.67,32628,222992301.0,5.48,-4.3,-1.02,13.05
2017-03-13,300600,22.86,24.23,24.26,22.85,37663,260346773.0,6.21,6.65,1.51,15.07
2017-03-14,300600,24.17,24.2,24.66,23.7,32873,232982107.0,3.96,-0.12,-0.03,13.15
2017-03-15,300600,23.99,23.85,24.55,23.74,26278,185685845.0,3.35,-1.45,-0.35,10.51
2017-03-16,300600,23.85,24.83,25.0,23.82,37251,267816555.0,4.95,4.11,0.98,14.9
2017-03-17,300600,24.59,23.82,25.2,23.78,41019,294008176.0,5.72,-4.07,-1.01,16.41
2017-03-20,300600,23.78,24.23,24.23,23.34,21417,150236224.0,3.74,1.72,0.41,8.57
2017-03-21,300600,24.23,24.7,25.0,24.03,35554,256049173.0,4.0,1.94,0.47,14.22
2017-03-22,300600,24.44,25.38,25.58,24.31,42454,311655008.0,5.14,2.75,0.68,16.98
2017-03-23,300600,25.25,24.7,25.75,24.15,41630,303757136.0,6.3,-2.68,-0.68,16.65
2017-03-24,300600,24.55,25.19,25.38,24.36,30844,225330027.0,4.13,1.98,0.49,12.34
2017-03-27,300600,25.42,27.76,27.76,24.9,50432,391608464.0,11.35,10.2,2.57,20.17
2017-03-28,300600,27.84,27.21,29.06,26.75,67401,548859648.0,8.32,-1.98,-0.55,26.96
2017-03-29,300600,26.98,25.42,27.13,25.24,46310,353074400.0,6.95,-6.58,-1.79,18.52
2017-03-30,300600,24.89,23.26,25.15,23.2,45142,319805104.0,7.67,-8.5,-2.16,18.06
2017-03-31,300600,23.44,23.67,24.19,22.37,35877,246950301.0,7.82,1.76,0.41,14.35
2017-04-05,300600,22.81,23.41,23.71,22.43,32783,223269662.0,5.41,-1.1,-0.26,13.11
2017-04-06,300600,23.32,23.6,24.27,23.17,19741,137605084.0,4.7,0.81,0.19,7.9
2017-04-07,300600,23.61,23.51,24.48,23.23,25345,177498818.0,5.3,-0.38,-0.09,10.14
2017-04-10,300600,23.89,22.21,24.03,22.21,30356,206063677.0,7.74,-5.53,-1.3,12.14
2017-04-11,300600,21.77,23.46,23.68,21.42,30493,201352907.0,10.18,5.63,1.25,12.2
2017-04-12,300600,23.24,22.41,23.84,22.41,21483,145373726.0,6.1,-4.48,-1.05,8.59
2017-04-13,300600,22.48,22.27,22.92,22.22,11406,75758971.0,3.12,-0.62,-0.14,4.56
2017-04-14,300600,22.26,22.42,22.76,22.25,11186,73917884.0,2.29,0.67,0.15,4.47
2017-04-17,300600,21.35,20.13,21.35,20.13,21451,129018983.0,5.44,-10.21,-2.29,8.58
2017-04-18,300600,20.03,19.36,20.27,19.34,19322,112350355.0,4.62,-3.83,-0.77,7.73
2017-04-19,300600,19.2,20.14,20.51,19.12,18453,108981087.0,7.18,4.03,0.78,7.38
2017-04-20,300600,20.02,18.93,20.32,18.51,22782,128953714.0,8.99,-6.01,-1.21,9.11
2017-04-21,300600,19.03,19.13,19.51,18.99,11552,65599951.0,2.75,1.06,0.2,4.62
2017-04-24,300600,19.03,19.24,19.55,18.92,11776,66947071.0,3.29,0.58,0.11,4.71
2017-04-25,300600,19.11,20.12,20.17,19.11,15639,91205596.0,5.51,4.57,0.88,6.26
2017-04-26,300600,20.12,20.11,20.37,19.7,14258,84143837.0,3.33,-0.05,-0.01,5.7
2017-04-27,300600,19.95,20.73,21.01,19.2,22492,133040559.0,9.0,3.08,0.62,9.0
2017-04-28,300600,20.67,21.07,21.21,20.52,14571,89936136.0,3.33,1.64,0.34,5.83
2017-05-02,300600,21.07,20.73,21.11,20.62,9547,58534583.0,2.33,-1.61,-0.34,3.82
2017-05-03,300600,20.77,20.76,21.04,20.24,10821,65901492.0,3.86,0.14,0.03,4.33
2017-05-04,300600,20.69,20.27,20.79,20.22,8315,49962500.0,2.75,-2.36,-0.49,3.33
2017-05-05,300600,20.31,19.95,20.45,19.95,8184,48540724.0,2.47,-1.58,-0.32,3.27
2017-05-08,300600,19.86,19.13,19.89,18.94,12169,69593700.0,4.76,-4.11,-0.82,4.87
2017-05-09,300600,19.26,20.02,20.03,18.99,13629,78531879.0,5.44,4.65,0.89,5.45
2017-05-10,300600,19.96,19.14,20.26,19.12,9567,55675103.0,5.69,-4.4,-0.88,3.83
2017-05-11,300600,18.97,19.82,19.88,18.94,12474,71268697.0,4.91,3.55,0.68,4.99
2017-05-12,300600,19.74,20.11,20.13,19.65,8575,50269291.0,2.42,1.46,0.29,3.43
2017-05-15,300600,20.04,20.47,20.86,20.04,10795,65298088.0,4.08,1.79,0.36,4.32
2017-05-16,300600,20.03,20.73,20.76,19.9,10142,60431732.0,4.2,1.27,0.26,4.06
2017-05-17,300600,20.73,21.0,21.07,20.67,13345,82014349.0,1.93,1.3,0.27,5.34
2017-05-18,300600,20.7,21.28,21.28,20.66,11641,72156101.0,2.95,1.33,0.28,4.66
2017-05-19,300600,21.69,22.92,23.33,21.38,59860,400854000.0,9.16,7.71,1.64,23.94
2017-05-22,300600,22.12,20.58,22.37,20.58,27946,173603497.0,7.81,-10.21,-2.34,11.18
2017-05-23,300600,19.39,18.48,20.15,18.48,26858,152369880.0,8.11,-10.2,-2.1,10.74
2017-05-24,300600,18.27,18.94,18.95,17.29,16961,90395582.0,8.98,2.49,0.46,6.78
2017-05-25,300600,18.75,18.69,19.18,18.07,11530,63304533.0,5.86,-1.32,-0.25,4.61
2017-05-26,300600,18.82,18.75,18.89,18.47,7733,42705326.0,2.25,0.32,0.06,3.09
2017-05-31,300600,19.55,19.12,19.58,18.92,13698,77938886.0,3.52,1.97,0.37,5.48
2017-06-01,300600,18.99,18.52,19.2,18.22,8898,49207058.0,5.13,-3.14,-0.6,3.56
2017-06-02,300600,18.51,19.06,19.12,18.01,6611,36387870.0,5.99,2.92,0.54,2.64
2017-06-05,300600,19.57,19.33,19.57,19.2,7669,43813751.0,1.94,1.42,0.27,3.07
2017-06-06,300600,19.11,19.43,19.49,19.11,6637,37921128.0,1.97,0.52,0.1,2.65
