日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2010-06-25,300080,16.25,15.95,16.56,15.69,101301,430531119.0,5.28,-3.27,-0.54,36.18
2010-06-28,300080,15.3,15.47,16.1,15.26,40946,168780932.0,5.27,-3.01,-0.48,14.62
2010-06-29,300080,15.38,13.99,15.76,13.93,46512,180800650.0,11.83,-9.57,-1.48,16.61
2010-06-30,300080,13.76,13.64,13.82,13.18,27001,96166106.0,4.57,-2.5,-0.35,9.64
2010-07-01,300080,13.58,13.27,13.76,13.07,18898,66698331.0,5.06,-2.71,-0.37,6.75
2010-07-02,300080,14.03,13.78,14.03,13.27,25105,90321084.0,5.73,3.84,0.51,8.97
2010-07-05,300080,13.53,13.57,13.8,13.08,17651,62653135.0,5.22,-1.52,-0.21,6.3
2010-07-06,300080,13.49,13.8,13.99,13.4,16654,60464404.0,4.35,1.69,0.23,5.95
2010-07-07,300080,14.48,14.69,14.98,14.43,39035,150914582.0,3.99,6.45,0.89,13.94
2010-07-08,300080,14.61,14.75,14.98,14.39,27286,105414572.0,4.02,0.41,0.06,9.75
2010-07-09,300080,14.8,15.22,15.48,14.61,30612,122718884.0,5.9,3.19,0.47,10.93
2010-07-12,300080,15.07,15.47,15.64,14.95,27754,112153988.0,4.53,1.64,0.25,9.91
2010-07-13,300080,15.35,15.82,16.03,15.18,28747,118614599.0,5.49,2.26,0.35,10.27
2010-07-14,300080,15.87,15.51,16.37,15.43,30374,126959280.0,5.94,-1.96,-0.31,10.85
2010-07-15,300080,15.3,15.12,15.9,15.07,22067,89842160.0,5.35,-2.51,-0.39,7.88
2010-07-16,300080,14.99,15.79,15.93,14.99,20230,82394962.0,6.22,4.43,0.67,7.22
2010-07-19,300080,15.62,15.87,16.07,15.57,18235,75783006.0,3.17,0.51,0.08,6.51
2010-07-20,300080,15.78,16.35,16.52,15.65,30663,130473547.0,5.48,3.02,0.48,10.95
2010-07-21,300080,16.44,16.38,16.64,16.23,34763,150813327.0,2.51,0.18,0.03,12.42
2010-07-22,300080,16.45,16.47,16.6,16.12,22460,96497586.0,2.93,0.55,0.09,8.02
2010-07-23,300080,16.52,16.33,16.58,16.03,21287,91534352.0,3.34,-0.85,-0.14,7.6
2010-07-26,300080,16.28,16.54,16.64,16.08,25851,111992143.0,3.43,1.29,0.21,9.23
2010-07-27,300080,16.53,16.22,16.53,16.1,16589,71038784.0,2.6,-1.93,-0.32,5.92
2010-07-28,300080,16.18,16.24,16.28,16.02,18978,80858753.0,1.6,0.12,0.02,6.78
2010-07-29,300080,16.45,16.31,16.71,16.22,27653,119749798.0,3.02,0.43,0.07,9.88
2010-07-30,300080,16.18,15.8,16.19,15.76,24445,102512526.0,2.64,-3.13,-0.51,8.73
2010-08-02,300080,15.76,15.94,16.13,15.76,19213,80904207.0,2.34,0.89,0.14,6.86
2010-08-03,300080,16.03,16.03,16.33,15.88,21583,91676019.0,2.82,0.56,0.09,7.71
2010-08-04,300080,16.03,16.49,16.5,15.91,22419,95496977.0,3.68,2.87,0.46,8.01
2010-08-05,300080,16.63,16.86,17.07,16.63,41731,185494857.0,2.67,2.24,0.37,14.9
2010-08-06,300080,16.8,17.19,17.22,16.64,32058,142827307.0,3.44,1.96,0.33,11.45
2010-08-09,300080,17.24,17.29,17.38,16.99,28953,130716429.0,2.27,0.58,0.1,10.34
2010-08-10,300080,17.25,16.33,17.26,16.26,32490,143467454.0,5.78,-5.55,-0.96,11.6
2010-08-11,300080,16.21,16.5,16.71,16.21,18761,81330081.0,3.06,1.04,0.17,6.7
2010-08-12,300080,16.32,16.51,16.83,16.29,18563,81165458.0,3.27,0.06,0.01,6.63
2010-08-13,300080,16.53,16.53,16.67,16.2,16747,72228926.0,2.85,0.12,0.02,5.98
2010-08-17,300080,16.99,17.8,17.81,16.8,40085,183610077.0,6.11,7.68,1.27,14.32
2010-08-18,300080,17.49,17.56,17.72,17.13,36518,167502252.0,3.31,-1.35,-0.24,13.04
2010-08-19,300080,17.48,17.95,18.59,17.48,39858,190422157.0,6.32,2.22,0.39,14.24
2010-08-20,300080,17.95,17.99,18.31,17.6,26201,123847969.0,3.96,0.22,0.04,9.36
2010-08-23,300080,18.13,18.3,18.82,18.07,20256,98508314.0,4.17,1.72,0.31,7.23
2010-08-24,300080,18.25,18.39,18.63,17.98,16051,77223353.0,3.55,0.49,0.09,5.73
2010-08-25,300080,18.41,18.06,18.41,17.74,22177,104814497.0,3.64,-1.79,-0.33,7.92
2010-08-26,300080,18.06,18.79,18.83,17.96,27773,135188929.0,4.82,4.04,0.73,9.92
2010-08-27,300080,18.65,19.27,19.48,18.53,19469,97745104.0,5.06,2.55,0.48,6.95
2010-08-30,300080,19.41,20.25,20.7,19.41,22723,120379915.0,6.69,5.09,0.98,8.12
2010-08-31,300080,20.17,20.36,20.67,19.8,15183,80530020.0,4.3,0.54,0.11,5.42
2010-09-01,300080,20.3,19.56,20.3,19.07,22330,115247863.0,6.04,-3.93,-0.8,7.98
2010-09-02,300080,19.71,19.89,19.98,19.34,14831,76776922.0,3.27,1.69,0.33,5.3
2010-09-03,300080,19.89,19.57,20.03,19.03,16393,83998393.0,5.03,-1.61,-0.32,5.85
2010-09-06,300080,19.81,19.16,19.81,18.67,19936,99826303.0,5.83,-2.1,-0.41,7.12
2010-09-07,300080,19.03,19.55,19.74,18.77,11936,60872407.0,5.06,2.04,0.39,4.26
2010-09-08,300080,19.52,20.18,20.25,19.25,13340,69624248.0,5.12,3.22,0.63,4.76
2010-09-09,300080,20.47,19.91,20.82,19.67,16406,87282611.0,5.7,-1.34,-0.27,5.86
2010-09-10,300080,19.9,19.68,20.13,19.29,12666,65190580.0,4.22,-1.16,-0.23,4.52
2010-09-13,300080,19.72,20.26,20.52,19.53,13336,70936014.0,5.03,2.95,0.58,4.76
2010-09-14,300080,20.26,20.42,20.62,20.03,17917,95931138.0,2.91,0.79,0.16,6.4
2010-09-15,300080,20.52,19.29,20.62,19.03,19948,102682925.0,7.79,-5.53,-1.13,7.12
2010-09-16,300080,19.3,19.05,19.37,18.57,18749,92983962.0,4.15,-1.24,-0.24,6.7
2010-09-17,300080,19.03,18.72,19.07,18.61,9169,45278397.0,2.41,-1.73,-0.33,3.27
2010-09-20,300080,18.73,17.95,18.83,17.95,11014,52976205.0,4.7,-4.11,-0.77,3.93
2010-09-21,300080,18.2,17.42,18.2,17.39,11237,52316422.0,4.51,-2.95,-0.53,4.01
2010-09-27,300080,17.3,17.66,17.76,16.85,47608,215411371.0,5.22,1.38,0.24,13.6
2010-09-28,300080,17.57,17.75,18.18,17.45,19375,90828077.0,4.13,0.51,0.09,5.54
2010-09-29,300080,17.86,17.72,18.18,17.57,12847,60430547.0,3.44,-0.17,-0.03,3.67
2010-09-30,300080,17.67,18.25,18.35,17.61,14914,70753839.0,4.18,2.99,0.53,4.26
2010-10-08,300080,18.41,18.21,18.64,18.14,19564,94299782.0,2.74,-0.22,-0.04,5.59
2010-10-11,300080,18.37,17.9,18.72,17.72,26234,125290916.0,5.49,-1.7,-0.31,7.5
2010-10-12,300080,17.87,17.99,18.14,17.8,15534,73444918.0,1.9,0.5,0.09,4.44
2010-10-13,300080,17.95,17.87,17.98,17.44,18933,87958752.0,3.0,-0.67,-0.12,5.41
2010-10-14,300080,17.69,17.76,18.06,17.69,12432,58313949.0,2.07,-0.62,-0.11,3.55
2010-10-15,300080,17.73,18.1,18.28,17.68,21606,102815103.0,3.38,1.91,0.34,6.17
2010-10-18,300080,18.05,18.25,18.4,17.77,21132,100658661.0,3.48,0.83,0.15,6.04
2010-10-19,300080,18.27,19.01,19.44,18.27,28880,144706386.0,6.41,4.16,0.76,8.25
2010-10-20,300080,18.64,18.79,19.36,18.53,23286,115784451.0,4.37,-1.16,-0.22,6.65
2010-10-21,300080,18.8,18.37,18.83,18.15,22725,110231164.0,3.62,-2.24,-0.42,6.49
2010-10-22,300080,18.27,18.93,19.06,18.27,20768,102604044.0,4.3,3.05,0.56,5.93
2010-10-25,300080,19.15,19.79,20.07,19.03,25254,130389092.0,5.49,4.54,0.86,7.22
2010-10-26,300080,19.8,19.48,19.8,19.24,14780,75431916.0,2.83,-1.57,-0.31,4.22
2010-10-27,300080,19.48,19.45,19.8,19.34,18270,93802600.0,2.36,-0.15,-0.03,5.22
2010-10-28,300080,19.4,20.41,20.56,19.35,23072,121210643.0,6.22,4.94,0.96,6.59
2010-10-29,300080,20.3,21.46,21.6,20.22,29449,164538413.0,6.76,5.14,1.05,8.41
2010-11-01,300080,22.1,21.8,22.86,21.66,27649,161020359.0,5.59,1.58,0.34,7.9
2010-11-02,300080,21.64,21.58,22.68,21.17,32509,186257571.0,6.93,-1.01,-0.22,9.29
2010-11-03,300080,21.35,20.9,21.72,20.87,20469,113564949.0,3.94,-3.15,-0.68,5.85
2010-11-04,300080,20.95,21.67,21.67,20.57,19565,108271373.0,5.26,3.68,0.77,5.59
2010-11-05,300080,21.87,22.2,22.22,21.37,15316,87643238.0,3.92,2.45,0.53,4.38
2010-11-08,300080,22.2,22.28,22.49,21.8,17438,101492536.0,3.11,0.36,0.08,4.98
2010-11-09,300080,22.26,22.07,22.49,21.68,16212,93736217.0,3.64,-0.94,-0.21,4.63
2010-11-10,300080,22.03,23.19,23.63,21.77,24197,144975103.0,8.43,5.07,1.12,6.91
2010-11-11,300080,22.96,22.33,23.64,22.33,16948,102243551.0,5.65,-3.71,-0.86,4.84
2010-11-12,300080,22.3,21.18,22.72,20.97,22835,130236345.0,7.84,-5.15,-1.15,6.52
2010-11-15,300080,21.26,22.28,22.37,20.95,17317,99068187.0,6.7,5.19,1.1,4.95
2010-11-16,300080,22.29,21.45,22.85,20.95,21369,122233968.0,8.53,-3.73,-0.83,6.11
2010-11-17,300080,21.03,20.91,21.95,20.57,13011,72958144.0,6.43,-2.52,-0.54,3.72
2010-11-18,300080,20.95,21.43,21.67,20.95,11586,64898661.0,3.44,2.49,0.52,3.31
2010-11-19,300080,21.43,22.8,22.83,21.43,20649,120351498.0,6.53,6.39,1.37,5.9
2010-11-22,300080,22.88,22.77,23.72,22.32,19445,118144654.0,6.14,-0.13,-0.03,5.56
2010-11-23,300080,22.49,23.63,23.64,22.33,19657,118724590.0,5.75,3.78,0.86,5.62
2010-11-24,300080,23.49,24.03,24.25,23.45,13309,83473245.0,3.39,1.69,0.4,3.8
2010-11-25,300080,24.03,23.26,24.25,23.18,18778,115821775.0,4.45,-3.2,-0.77,5.37
2010-11-26,300080,23.22,23.3,23.83,23.08,11374,69740380.0,3.22,0.17,0.04,3.25
2010-11-29,300080,23.26,24.24,24.24,23.03,19705,122315932.0,5.19,4.03,0.94,5.63
2010-11-30,300080,24.02,23.27,24.33,22.53,23800,145236701.0,7.43,-4.0,-0.97,6.8
2010-12-01,300080,23.18,22.51,23.26,22.12,17357,102970175.0,4.9,-3.27,-0.76,4.96
2010-12-02,300080,22.88,23.03,23.09,22.48,12701,76114358.0,2.71,2.31,0.52,3.63
2010-12-03,300080,23.32,23.1,23.87,22.9,14085,86058783.0,4.21,0.3,0.07,4.02
2010-12-06,300080,22.91,21.83,22.95,21.75,16635,96820633.0,5.19,-5.5,-1.27,4.75
2010-12-07,300080,21.84,22.45,22.48,21.53,8224,47748558.0,4.35,2.84,0.62,2.35
2010-12-08,300080,22.33,22.33,22.79,22.15,6919,40791747.0,2.85,-0.53,-0.12,1.98
2010-12-09,300080,22.13,21.8,22.49,21.73,7463,43080060.0,3.4,-2.37,-0.53,2.13
2010-12-10,300080,21.8,22.51,22.64,21.58,9877,57685998.0,4.86,3.26,0.71,2.82
2010-12-13,300080,22.74,23.45,23.78,22.64,16948,103813737.0,5.06,4.18,0.94,4.84
2010-12-14,300080,23.57,23.74,23.83,23.34,10019,61961405.0,2.09,1.24,0.29,2.86
2010-12-15,300080,23.78,23.36,23.79,23.15,10633,65372289.0,2.7,-1.6,-0.38,3.04
2010-12-16,300080,23.39,23.49,23.85,23.26,9741,60412999.0,2.53,0.56,0.13,2.78
2010-12-17,300080,23.42,23.63,23.64,23.07,8232,50369891.0,2.43,0.6,0.14,2.35
2010-12-20,300080,23.87,23.45,23.87,22.49,12228,74321190.0,5.84,-0.76,-0.18,3.49
2010-12-21,300080,23.32,22.99,23.72,22.87,14457,88522378.0,3.62,-1.96,-0.46,4.13
2010-12-22,300080,22.98,22.55,23.35,22.41,11516,68581234.0,4.09,-1.91,-0.44,3.29
