日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-08-31,38.01,39.51,45.05,36.51,122141,492967893.0,33.26,53.86,13.83,64.09
2022-09-01,38.01,50.8,58.0,37.15,123296,541650394.0,52.77,28.58,11.29,64.7
2022-09-02,47.0,43.18,52.3,42.81,108270,510035514.0,18.68,-15.0,-7.62,56.81
2022-09-05,40.88,41.4,44.67,40.51,84502,362084829.0,9.63,-4.12,-1.78,44.34
2022-09-06,41.8,44.37,44.48,39.9,88322,378994874.0,11.06,7.17,2.97,46.35
2022-09-07,43.08,39.34,43.52,39.01,90162,369150619.0,10.16,-11.34,-5.03,47.31
2022-09-08,38.38,37.16,38.63,36.73,74708,281338367.0,4.83,-5.54,-2.18,39.2
2022-09-09,36.87,35.04,37.47,34.73,64552,229997636.0,7.37,-5.71,-2.12,33.87
2022-09-13,35.38,35.75,36.76,35.15,49415,177007149.0,4.59,2.03,0.71,25.93
2022-09-14,34.13,36.08,36.36,34.13,38753,137850899.0,6.24,0.92,0.33,20.34
2022-09-15,36.15,34.82,37.16,34.52,36594,130709276.0,7.32,-3.49,-1.26,19.2
2022-09-16,34.51,35.1,36.18,34.41,32298,114291092.0,5.08,0.8,0.28,16.95
2022-09-19,34.61,32.03,34.62,31.66,37583,122575875.0,8.43,-8.75,-3.07,19.72
2022-09-20,32.21,32.5,32.89,32.06,21282,69138751.0,2.59,1.47,0.47,11.17
2022-09-21,32.56,32.71,33.01,32.19,16176,52785568.0,2.52,0.65,0.21,8.49
2022-09-22,33.2,34.21,35.58,32.9,39501,134856444.0,8.19,4.59,1.5,20.73
2022-09-23,33.66,31.83,34.12,31.81,32987,108353783.0,6.75,-6.96,-2.38,17.31
2022-09-26,31.01,30.88,31.7,30.41,24788,76865714.0,4.05,-2.98,-0.95,13.01
2022-09-27,30.9,31.48,31.5,30.75,20025,62421709.0,2.43,1.94,0.6,10.51
2022-09-28,31.2,29.27,31.5,29.18,22139,66753036.0,7.37,-7.02,-2.21,11.62
2022-09-29,29.98,29.27,30.44,29.02,19675,58322605.0,4.85,0.0,0.0,10.32
2022-09-30,29.37,28.0,29.58,28.0,16409,46800406.0,5.4,-4.34,-1.27,8.61
2022-10-10,28.58,27.32,28.58,27.05,13003,36274222.0,5.46,-2.43,-0.68,6.82
2022-10-11,27.7,27.37,28.28,27.1,11433,31424713.0,4.32,0.18,0.05,6.0
2022-10-12,27.46,28.6,28.6,26.87,15401,42798341.0,6.32,4.49,1.23,8.08
2022-10-13,28.55,28.7,29.67,28.33,21008,60969080.0,4.69,0.35,0.1,11.02
2022-10-14,28.83,29.33,29.57,28.73,19865,57829056.0,2.93,2.2,0.63,10.42
2022-10-17,29.68,30.34,30.62,29.0,22516,67526351.0,5.52,3.44,1.01,11.81
2022-10-18,30.28,29.47,30.28,29.04,22187,65387299.0,4.09,-2.87,-0.87,11.64
2022-10-19,29.67,28.93,29.68,28.85,14695,42926146.0,2.82,-1.83,-0.54,7.71
2022-10-20,29.0,29.6,29.93,28.88,20150,59356052.0,3.63,2.32,0.67,10.57
2022-10-21,29.8,28.73,29.8,28.36,18381,53077012.0,4.86,-2.94,-0.87,9.65
2022-10-24,28.89,28.6,29.67,28.55,15994,46697839.0,3.9,-0.45,-0.13,8.39
2022-10-25,28.8,29.18,29.63,27.86,21789,63017050.0,6.19,2.03,0.58,11.43
2022-10-26,29.18,30.39,31.73,28.7,36827,111691615.0,10.38,4.15,1.21,19.32
2022-10-27,30.41,31.38,31.8,29.78,47745,147526475.24,6.65,3.26,0.99,25.05
