日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-10-25,301380,49.29,44.22,53.31,44.14,97319,484811782.0,27.11,30.75,10.4,57.25
2022-10-26,301380,41.16,45.55,48.02,40.04,82398,371183859.0,18.05,3.01,1.33,48.47
2022-10-27,301380,44.14,41.43,46.81,41.33,76553,342987374.0,12.03,-9.05,-4.12,45.03
2022-10-28,301380,40.16,38.49,42.44,38.24,56710,232233830.0,10.14,-7.1,-2.94,33.36
2022-10-31,301380,37.84,39.26,40.63,37.64,53353,215718480.0,7.77,2.0,0.77,31.38
2022-11-01,301380,38.24,38.96,39.16,37.54,51320,201352943.0,4.13,-0.76,-0.3,30.19
2022-11-02,301380,39.02,40.48,40.73,38.84,54624,223385579.0,4.85,3.9,1.52,32.13
2022-11-03,301380,39.54,39.55,39.74,38.39,40726,163023820.0,3.33,-2.3,-0.93,23.96
2022-11-04,301380,39.24,40.01,40.29,39.06,36929,150768098.0,3.11,1.16,0.46,21.72
2022-11-07,301380,39.7,41.95,42.54,39.48,55545,234911531.0,7.65,4.85,1.94,32.67
2022-11-08,301380,41.59,42.14,43.03,41.12,51907,223708981.0,4.55,0.45,0.19,30.53
2022-11-09,301380,42.04,41.02,42.17,40.21,41174,173898156.0,4.65,-2.66,-1.12,24.22
2022-11-10,301380,40.83,40.09,42.51,39.91,40049,169384780.0,6.34,-2.27,-0.93,23.56
2022-11-11,301380,40.94,40.09,41.34,39.29,35718,148129605.0,5.11,0.0,0.0,21.01
2022-11-14,301380,40.18,39.45,40.18,38.7,22894,91982395.0,3.69,-1.6,-0.64,13.47
2022-11-15,301380,39.42,40.45,40.45,39.33,24203,99195942.0,2.84,2.53,1.0,14.24
2022-11-16,301380,40.37,41.06,41.45,39.99,29976,124934683.0,3.61,1.51,0.61,17.63
2022-11-17,301380,41.35,41.79,42.24,40.66,39524,168002842.0,3.85,1.78,0.73,23.25
2022-11-18,301380,41.36,39.44,41.43,39.32,38741,160017120.0,5.05,-5.62,-2.35,22.79
2022-11-21,301380,39.43,39.02,39.43,38.21,20271,80688149.0,3.09,-1.06,-0.42,11.92
2022-11-22,301380,38.92,38.69,39.9,38.44,22693,90821192.0,3.74,-0.85,-0.33,13.35
2022-11-23,301380,38.59,37.2,38.63,36.04,25930,98709592.0,6.69,-3.85,-1.49,15.25
2022-11-24,301380,37.24,37.29,37.63,36.92,12762,48734594.0,1.91,0.24,0.09,7.51
