日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2017-09-04,603500,5.05,6.2,6.2,5.05,106,199826.0,28.12,51.59,2.11,0.03
2017-09-05,603500,6.89,6.89,6.89,6.89,82,171052.0,0.0,11.13,0.69,0.03
2017-09-06,603500,7.66,7.66,7.66,7.66,79,181397.0,0.0,11.18,0.77,0.03
2017-09-07,603500,8.49,8.49,8.49,8.49,45,113625.0,0.0,10.84,0.83,0.01
2017-09-08,603500,9.42,9.42,9.42,9.42,443,1230765.0,0.0,10.95,0.93,0.14
2017-09-11,603500,10.43,10.43,10.43,10.43,815,2490182.0,0.0,10.72,1.01,0.26
2017-09-12,603500,11.54,11.54,11.54,11.54,1476,4961102.0,0.0,10.64,1.11,0.47
2017-09-13,603500,12.77,12.77,12.77,12.77,1693,6259346.0,0.0,10.66,1.23,0.54
2017-09-14,603500,14.12,14.12,14.12,14.12,896,3644725.0,0.0,10.57,1.35,0.28
2017-09-15,603500,15.6,15.6,15.6,15.6,7671,34325846.0,0.0,10.48,1.48,2.44
2017-09-18,603500,15.33,13.97,15.33,13.97,113665,468400160.0,8.72,-10.45,-1.63,36.08
2017-09-19,603500,12.63,13.26,13.91,12.62,111819,430206320.0,9.23,-5.08,-0.71,35.5
2017-09-20,603500,12.95,13.76,14.13,12.81,108377,422393888.0,9.95,3.77,0.5,34.41
2017-09-21,603500,14.09,12.81,14.12,12.75,81897,315888720.0,9.96,-6.9,-0.95,26.0
2017-09-22,603500,12.41,12.48,12.92,12.09,57328,209485990.0,6.48,-2.58,-0.33,18.2
2017-09-25,603500,12.55,13.8,13.8,12.55,134377,522029408.0,10.02,10.58,1.32,42.66
2017-09-26,603500,13.07,12.35,13.23,12.35,114094,417089648.0,6.38,-10.51,-1.45,36.22
2017-09-27,603500,11.88,12.18,12.25,11.72,61026,212219477.0,4.29,-1.38,-0.17,19.37
2017-09-28,603500,12.21,11.74,12.41,11.72,59602,208327697.0,5.67,-3.61,-0.44,18.92
2017-09-29,603500,11.61,11.19,11.84,10.99,57574,190640536.0,7.24,-4.68,-0.55,18.28
2017-10-09,603500,11.25,11.24,11.32,11.03,34251,111412857.0,2.59,0.45,0.05,10.87
2017-10-10,603500,11.23,11.5,11.61,11.15,39348,130635845.0,4.09,2.31,0.26,12.49
2017-10-11,603500,11.46,11.03,11.46,11.0,39212,127786384.0,4.0,-4.09,-0.47,12.45
2017-10-12,603500,10.95,11.0,11.12,10.73,27006,86244209.0,3.54,-0.27,-0.03,8.57
2017-10-13,603500,11.0,11.2,11.34,10.94,29516,96204447.0,3.64,1.82,0.2,9.37
2017-10-16,603500,11.1,11.36,11.49,10.77,42779,139432912.0,6.43,1.43,0.16,13.58
2017-10-17,603500,11.16,11.43,11.61,11.14,41422,138174400.0,4.14,0.62,0.07,13.15
2017-10-18,603500,11.35,10.99,11.38,10.88,31742,103328722.0,4.37,-3.85,-0.44,10.08
2017-10-19,603500,10.97,10.49,11.07,10.44,28768,89827594.0,5.73,-4.55,-0.5,9.13
2017-10-20,603500,10.41,10.6,10.62,10.41,17445,53742507.0,2.0,1.05,0.11,5.54
2017-10-23,603500,10.52,10.63,10.7,10.41,15450,47881852.0,2.74,0.28,0.03,4.9
2017-10-24,603500,10.6,10.23,10.6,10.08,27608,83489855.0,4.89,-3.76,-0.4,8.76
2017-10-25,603500,10.27,10.4,10.41,10.19,19105,57939070.0,2.15,1.66,0.17,6.07
2017-10-26,603500,10.36,11.51,11.51,10.3,77021,251340901.0,11.63,10.67,1.11,24.45
2017-10-27,603500,11.56,11.93,12.37,11.32,128902,440930784.0,9.12,3.65,0.42,40.92
2017-10-30,603500,11.47,11.3,11.67,11.1,72695,240935164.0,4.78,-5.28,-0.63,23.08
2017-10-31,603500,11.3,11.92,12.18,11.07,83262,285080208.0,9.82,5.49,0.62,26.43
2017-11-01,603500,12.04,12.62,12.95,11.58,105070,371047136.0,11.49,5.87,0.7,33.36
2017-11-02,603500,12.3,12.39,12.47,12.05,69847,248988027.0,3.33,-1.82,-0.23,22.17
2017-11-03,603500,12.29,11.79,12.32,11.67,55730,193729908.0,5.25,-4.84,-0.6,17.69
2017-11-06,603500,11.78,11.74,12.08,11.68,39644,136945585.0,3.39,-0.42,-0.05,12.59
