日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2019-12-03,30.95,30.18,31.6,29.64,138601,432088409.0,8.19,26.07,6.24,72.86
2019-12-04,29.05,27.14,29.05,26.18,94087,263936858.0,9.51,-10.07,-3.04,49.46
2019-12-05,27.05,26.59,27.4,26.33,57771,159587366.0,3.94,-2.03,-0.55,30.37
2019-12-06,26.6,26.13,26.72,25.96,40903,110938376.0,2.86,-1.73,-0.46,21.5
2019-12-09,26.13,26.43,26.6,25.97,40172,108953040.0,2.41,1.15,0.3,21.12
2019-12-10,26.15,27.26,28.39,26.0,79465,223769743.0,9.04,3.14,0.83,41.77
2019-12-11,26.98,26.69,27.52,26.56,48512,134551401.0,3.52,-2.09,-0.57,25.5
2019-12-12,26.77,26.74,27.24,26.65,27452,76125012.0,2.21,0.19,0.05,14.43
2019-12-13,26.86,26.51,27.01,26.26,32121,87890287.0,2.8,-0.86,-0.23,16.89
2019-12-16,26.45,26.89,26.9,26.45,22030,60611666.0,1.7,1.43,0.38,11.58
2019-12-17,26.9,27.1,27.28,26.72,29658,82568419.0,2.08,0.78,0.21,15.59
2019-12-18,27.18,28.23,28.53,27.18,53618,154109203.0,4.98,4.17,1.13,28.19
2019-12-19,28.4,28.68,29.06,28.25,43172,127388964.0,2.87,1.59,0.45,22.7
2019-12-20,28.65,28.54,29.1,28.43,31281,92643340.0,2.34,-0.49,-0.14,16.44
2019-12-23,28.45,27.53,28.59,27.48,25434,73242637.0,3.89,-3.54,-1.01,13.37
2019-12-24,27.9,28.16,28.44,27.7,17571,50800012.0,2.69,2.29,0.63,9.24
2019-12-25,28.23,28.15,28.6,27.71,18280,53129509.0,3.16,-0.04,-0.01,9.61
2019-12-26,28.25,29.05,29.65,28.25,36920,109999228.0,4.97,3.2,0.9,19.41
2019-12-27,29.07,28.3,29.3,28.23,17467,51713428.0,3.68,-2.58,-0.75,9.18
2019-12-30,28.04,28.03,28.17,27.55,13170,37900724.0,2.19,-0.95,-0.27,6.92
2019-12-31,27.85,28.12,28.32,27.85,12129,35175044.0,1.68,0.32,0.09,6.38
2020-01-02,28.35,28.73,28.75,28.19,19062,55995433.0,1.99,2.17,0.61,10.02
2020-01-03,28.74,29.05,29.4,28.66,15738,46970878.0,2.58,1.11,0.32,8.27
2020-01-06,28.97,29.14,29.75,28.74,20076,60336551.0,3.48,0.31,0.09,10.55
2020-01-07,29.37,29.81,30.08,29.08,18572,56648176.0,3.43,2.3,0.67,9.76
2020-01-08,29.43,29.5,30.45,29.35,19737,60656644.0,3.69,-1.04,-0.31,10.38
2020-01-09,29.97,30.26,30.61,29.8,14493,45041029.0,2.75,2.58,0.76,7.62
2020-01-10,30.23,30.41,30.83,29.38,18779,58172844.0,4.79,0.5,0.15,9.87
2020-01-13,30.15,30.95,31.03,30.15,12842,40445315.0,2.89,1.78,0.54,6.75
2020-01-14,30.93,31.15,31.6,30.85,19086,61190607.0,2.42,0.65,0.2,10.03
2020-01-15,30.91,31.03,31.25,30.3,14788,46636925.0,3.05,-0.39,-0.12,7.77
2020-01-16,31.06,31.44,31.55,30.82,16549,53070441.0,2.35,1.32,0.41,8.7
2020-01-17,31.42,32.0,32.82,31.09,51392,168063549.0,5.5,1.78,0.56,27.02
2020-01-20,32.82,32.87,33.48,32.17,33322,112367661.0,4.09,2.72,0.87,17.52
2020-01-21,31.95,32.08,32.54,31.26,36346,119379646.0,3.89,-2.4,-0.79,19.11
2020-01-22,31.71,32.24,32.33,30.71,18643,60628241.0,5.05,0.5,0.16,9.8
2020-01-23,32.34,31.3,32.6,30.46,23468,75804002.0,6.64,-2.92,-0.94,12.34
2020-02-03,28.65,33.73,35.63,28.18,63526,207679855.0,23.8,7.76,2.43,33.4
2020-02-04,31.43,34.42,36.73,30.3,60235,210335800.0,19.06,2.05,0.69,31.67
2020-02-05,34.15,38.54,39.23,33.55,66519,246839801.0,16.5,11.97,4.12,34.97
2020-02-06,37.55,36.85,39.85,35.95,61887,239306829.0,10.12,-4.39,-1.69,32.53
2020-02-07,36.94,36.01,37.64,35.16,39326,146393964.0,6.73,-2.28,-0.84,20.67
2020-02-10,36.01,35.41,36.3,34.73,25806,93472361.0,4.36,-1.67,-0.6,13.57
2020-02-11,35.2,36.09,37.1,34.75,31484,116202346.0,6.64,1.92,0.68,16.55
2020-02-12,35.65,36.29,37.02,35.25,28863,106805241.0,4.9,0.55,0.2,15.17
2020-02-13,36.21,36.07,37.03,35.7,26857,99911988.0,3.66,-0.61,-0.22,14.12
2020-02-14,37.75,36.54,39.48,35.65,35983,137867710.0,10.62,1.3,0.47,18.92
2020-02-17,35.69,36.65,36.94,35.69,27111,100784247.0,3.42,0.3,0.11,14.25
2020-02-18,36.93,36.15,36.95,35.86,18296,67798629.0,2.97,-1.36,-0.5,9.62
2020-02-19,36.07,34.95,36.46,34.92,21352,77577433.0,4.26,-3.32,-1.2,11.22
2020-02-20,34.99,34.51,35.32,33.81,17643,62316805.0,4.32,-1.26,-0.44,9.27
2020-02-21,34.45,34.34,34.89,34.22,10688,37868485.0,1.94,-0.49,-0.17,5.62
2020-02-24,34.15,34.94,35.43,34.15,12817,45701615.0,3.73,1.75,0.6,6.74
2020-02-25,34.68,35.74,36.03,34.35,20137,73045673.0,4.81,2.29,0.8,10.59
2020-02-26,35.35,33.97,35.75,33.45,17501,62117791.0,6.44,-4.95,-1.77,9.2
2020-02-27,33.96,33.02,34.39,32.99,11070,38029984.0,4.12,-2.8,-0.95,5.82
2020-02-28,32.52,31.76,33.15,31.76,15373,51575246.0,4.21,-3.82,-1.26,8.08
2020-03-02,32.14,32.79,32.94,31.76,10842,36277940.0,3.72,3.24,1.03,5.7
2020-03-03,33.85,32.92,34.45,32.76,14438,49764544.0,5.15,0.4,0.13,7.59
2020-03-04,32.47,32.45,32.95,31.98,9942,33085235.0,2.95,-1.43,-0.47,5.23
2020-03-05,32.92,32.64,32.95,32.45,8892,29826404.0,1.54,0.59,0.19,4.67
2020-03-06,32.63,32.67,33.0,32.21,9877,33152259.0,2.42,0.09,0.03,5.19
