日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-07-15,688180,216.0,151.0,220.4,141.88,424292,7566252726.0,141.48,172.07,95.5,62.08
2020-07-16,688180,145.0,126.3,145.0,124.56,220260,2959948890.0,13.54,-16.36,-24.7,32.23
2020-07-17,688180,129.02,115.99,130.01,113.51,153331,1850536666.0,13.06,-8.16,-10.31,22.43
2020-07-20,688180,116.5,111.65,117.9,105.85,125120,1378037387.0,10.39,-3.74,-4.34,18.31
2020-07-21,688180,113.0,116.2,119.9,112.5,113673,1332529388.0,6.63,4.08,4.55,16.63
2020-07-22,688180,116.88,117.4,121.99,113.76,94906,1125454809.0,7.08,1.03,1.2,13.89
2020-07-23,688180,113.88,123.13,125.5,112.0,123050,1454079824.0,11.5,4.88,5.73,18.0
2020-07-24,688180,120.12,114.36,127.94,114.1,98435,1196420744.0,11.24,-7.12,-8.77,14.4
2020-07-27,688180,114.0,107.0,116.88,106.03,73310,805325716.0,9.49,-6.44,-7.36,10.73
2020-07-28,688180,108.3,105.5,108.88,104.0,61001,645695912.0,4.56,-1.4,-1.5,8.93
2020-07-29,688180,109.0,126.6,126.6,108.0,168039,2028977280.0,17.63,20.0,21.1,24.59
2020-07-30,688180,133.0,130.41,138.38,126.5,187387,2482973060.0,9.38,3.01,3.81,27.42
2020-07-31,688180,129.05,132.0,132.58,125.5,111630,1443602708.0,5.43,1.22,1.59,16.33
2020-08-03,688180,133.0,136.45,139.22,127.91,119594,1597920500.0,8.57,3.37,4.45,17.5
2020-08-04,688180,134.0,131.6,145.9,130.25,136683,1884555520.0,11.47,-3.55,-4.85,20.0
2020-08-05,688180,127.0,129.1,129.73,123.5,79460,1011198442.0,4.73,-1.9,-2.5,11.63
2020-08-06,688180,128.0,121.85,130.66,120.96,87622,1087224207.0,7.51,-5.62,-7.25,12.82
2020-08-07,688180,123.58,115.95,124.4,112.5,72545,855027260.0,9.77,-4.84,-5.9,10.61
2020-08-10,688180,114.61,121.27,123.0,114.1,56449,670417238.0,7.68,4.59,5.32,8.26
2020-08-11,688180,120.53,114.25,121.29,114.2,51952,608384423.0,5.85,-5.79,-7.02,7.6
2020-08-12,688180,115.0,112.94,115.84,109.8,40469,452603902.0,5.29,-1.15,-1.31,5.92
2020-08-13,688180,114.0,110.52,114.29,110.36,30153,336975368.0,3.48,-2.14,-2.42,4.41
2020-08-14,688180,111.0,109.01,112.59,105.8,41659,453265300.0,6.14,-1.37,-1.51,6.1
2020-08-17,688180,109.64,109.32,111.0,107.1,31133,339434200.0,3.58,0.28,0.31,4.56
2020-08-18,688180,109.97,111.49,114.97,109.34,42029,472788626.0,5.15,1.98,2.17,6.15
2020-08-19,688180,111.49,104.7,111.9,104.51,45611,487362930.0,6.63,-6.09,-6.79,6.67
2020-08-20,688180,103.67,101.28,103.67,101.03,32773,335676713.0,2.52,-3.27,-3.42,4.8
