日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-08-15,301510,74.96,67.96,96.14,66.62,297978,2153184326.0,246.82,468.23,56.0,86.5
2023-08-16,301510,62.14,59.34,65.21,57.46,207033,1263371747.0,11.4,-12.68,-8.62,60.1
2023-08-17,301510,58.17,61.69,64.74,56.46,199774,1219859879.0,13.95,3.96,2.35,57.99
2023-08-18,301510,60.85,63.26,68.43,59.99,201701,1301692309.0,13.68,2.54,1.57,58.55
2023-08-21,301510,61.49,65.69,68.24,58.38,186409,1162288514.0,15.59,3.84,2.43,54.11
2023-08-22,301510,65.11,57.24,65.95,56.73,149246,907412169.0,14.04,-12.86,-8.45,43.32
2023-08-23,301510,54.76,49.96,54.91,49.96,128408,673485847.0,8.65,-12.72,-7.28,37.27
2023-08-24,301510,48.96,46.4,49.02,45.91,107052,504724351.0,6.22,-7.13,-3.56,31.07
2023-08-25,301510,45.71,41.37,46.67,41.37,102077,445118385.0,11.42,-10.84,-5.03,29.63
2023-08-28,301510,43.96,41.57,44.4,41.06,85419,363932049.0,8.07,0.48,0.2,24.8
2023-08-29,301510,40.76,46.9,47.75,40.41,136292,613919925.0,17.66,12.82,5.33,39.56
2023-08-30,301510,47.07,48.74,51.07,47.07,134737,664035145.0,8.53,3.92,1.84,39.11
2023-08-31,301510,47.26,49.64,50.68,47.26,97942,484747116.0,7.02,1.85,0.9,28.43
2023-09-01,301510,48.99,47.17,49.56,47.17,68513,328876517.0,4.81,-4.98,-2.47,19.89
2023-09-04,301510,47.26,46.99,48.36,46.2,48456,228570529.0,4.58,-0.38,-0.18,14.07
2023-09-05,301510,46.71,48.84,50.46,46.71,92425,451541508.0,7.98,3.94,1.85,26.83
2023-09-06,301510,48.15,52.96,57.96,47.55,140965,733902808.0,21.31,8.44,4.12,40.92
2023-09-07,301510,51.96,47.76,52.66,47.56,103266,510961997.0,9.63,-9.82,-5.2,29.98
2023-09-08,301510,46.56,50.73,52.31,46.41,100912,507120423.0,12.35,6.22,2.97,29.29
2023-09-11,301510,49.97,47.61,50.58,46.81,86143,413126489.0,7.43,-6.15,-3.12,25.01
2023-09-12,301510,47.6,47.61,48.78,46.52,63695,304026972.0,4.75,0.0,0.0,18.49
2023-09-13,301510,47.26,45.82,47.56,44.97,58428,269287242.0,5.44,-3.76,-1.79,16.96
2023-09-14,301510,45.72,43.48,46.93,43.26,59915,267778251.0,8.01,-5.11,-2.34,17.39
2023-09-15,301510,44.96,44.25,46.82,44.07,57586,258551509.0,6.32,1.77,0.77,16.72
2023-09-18,301510,43.84,46.04,47.24,43.61,67275,308872738.0,8.2,4.05,1.79,19.53
2023-09-19,301510,46.36,47.86,48.81,45.24,91827,433605856.0,7.75,3.95,1.82,26.66
2023-09-20,301510,47.07,46.69,48.65,46.47,62247,294262663.0,4.55,-2.44,-1.17,18.07
2023-09-21,301510,46.76,43.55,47.72,43.43,72214,326073862.0,9.19,-6.73,-3.14,20.96
2023-09-22,301510,43.07,43.88,44.32,42.47,47155,205090197.0,4.25,0.76,0.33,13.69
2023-09-25,301510,46.16,49.46,51.86,44.68,142606,688130335.0,16.36,12.72,5.58,41.4
2023-09-26,301510,48.19,53.35,56.44,48.19,181831,948251756.0,16.68,7.86,3.89,52.78
