日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-08-03,301040,41.35,45.72,49.67,41.35,161729,722252928.0,62.42,242.99,32.39,68.22
2021-08-04,301040,37.76,41.71,43.92,36.76,129210,520798048.0,15.66,-8.77,-4.01,54.5
2021-08-05,301040,41.78,38.86,43.54,38.66,100219,407435536.0,11.7,-6.83,-2.85,42.27
2021-08-06,301040,37.59,40.19,41.76,36.91,105680,416305552.0,12.48,3.42,1.33,44.57
2021-08-09,301040,39.28,41.56,41.76,37.8,91173,366694288.0,9.85,3.41,1.37,38.46
2021-08-10,301040,40.16,38.96,42.17,38.76,84532,341378720.0,8.21,-6.26,-2.6,35.65
2021-08-11,301040,38.24,42.41,43.26,37.97,106340,434492320.0,13.58,8.86,3.45,44.85
2021-08-12,301040,41.31,41.57,42.15,40.34,72005,298053712.0,4.27,-1.98,-0.84,30.37
2021-08-13,301040,41.06,39.42,41.64,39.39,61295,248056868.0,5.41,-5.17,-2.15,25.85
2021-08-16,301040,39.31,41.75,42.26,39.31,66249,272426736.0,7.48,5.91,2.33,27.94
2021-08-17,301040,42.86,39.78,45.75,39.36,86819,368392736.0,15.31,-4.72,-1.97,36.62
2021-08-18,301040,38.36,37.65,39.26,37.44,65146,251075291.0,4.58,-5.35,-2.13,27.48
2021-08-19,301040,36.76,35.63,37.13,35.05,60958,220295709.0,5.52,-5.37,-2.02,25.71
2021-08-20,301040,35.28,35.7,36.63,34.6,47623,171078173.0,5.7,0.2,0.07,20.09
2021-08-23,301040,35.28,37.09,37.76,35.28,47531,176449743.0,6.95,3.89,1.39,20.05
2021-08-24,301040,36.76,36.76,37.64,36.25,38745,143920201.0,3.75,-0.89,-0.33,16.34
2021-08-25,301040,36.76,37.01,37.35,36.12,31072,115307869.0,3.35,0.68,0.25,13.11
2021-08-26,301040,36.45,33.96,36.45,33.96,51483,180996558.0,6.73,-8.24,-3.05,21.71
2021-08-27,301040,33.71,32.99,34.26,32.79,30229,101316685.0,4.33,-2.86,-0.97,12.75
2021-08-30,301040,33.17,33.57,34.53,33.06,27406,92873946.0,4.46,1.76,0.58,11.56
2021-08-31,301040,33.31,31.75,33.36,31.45,31073,100640926.0,5.69,-5.42,-1.82,13.11
2021-09-01,301040,31.95,32.49,32.67,31.19,23785,76614873.0,4.66,2.33,0.74,10.03
2021-09-02,301040,33.03,39.04,39.04,33.03,72195,271793136.0,18.5,20.16,6.55,30.45
2021-09-03,301040,45.75,46.9,46.9,42.76,172108,787876720.0,10.6,20.13,7.86,72.59
2021-09-06,301040,46.94,43.07,50.14,41.46,153010,687411840.0,18.51,-8.17,-3.83,64.54
2021-09-07,301040,43.09,44.39,44.96,40.76,138834,597479424.0,9.75,3.06,1.32,58.56
2021-09-08,301040,43.26,40.94,44.95,40.79,106750,457810400.0,9.37,-7.77,-3.45,45.03
2021-09-09,301040,39.78,39.96,41.08,39.43,68284,274760720.0,4.03,-2.39,-0.98,28.8
2021-09-10,301040,39.67,37.59,39.96,37.59,65530,253883236.0,5.93,-5.93,-2.37,27.64
2021-09-13,301040,37.97,38.12,38.77,37.64,47477,182481920.0,3.01,1.41,0.53,20.03
2021-09-14,301040,36.77,37.37,38.26,36.77,43562,163830520.0,3.91,-1.97,-0.75,18.37
2021-09-15,301040,37.28,40.2,42.15,36.51,90143,359721904.0,15.09,7.57,2.83,38.02
2021-09-16,301040,38.79,37.06,40.04,36.76,64102,248269914.0,8.16,-7.81,-3.14,27.04
2021-09-17,301040,36.79,38.95,40.64,36.63,72400,284264736.0,10.82,5.1,1.89,30.54
2021-09-22,301040,39.14,41.66,42.56,38.96,90562,376309760.0,9.24,6.96,2.71,38.2
2021-09-23,301040,41.2,40.19,42.75,39.51,68910,282942528.0,7.78,-3.53,-1.47,29.07
2021-09-24,301040,40.16,41.26,41.64,39.61,59508,244276741.0,5.05,2.66,1.07,25.1
2021-09-27,301040,41.43,37.7,42.05,34.76,60970,233080683.0,17.67,-8.63,-3.56,25.72
2021-09-28,301040,36.76,36.86,38.76,35.86,31924,120389724.0,7.69,-2.23,-0.84,13.47
2021-09-29,301040,35.98,34.44,37.91,34.21,33094,121631405.0,10.04,-6.57,-2.42,13.96
2021-09-30,301040,34.44,35.53,35.92,34.44,27922,99044494.0,4.3,3.16,1.09,11.78
2021-10-08,301040,36.78,35.69,37.26,35.04,23425,84709484.0,6.25,0.45,0.16,9.88
2021-10-11,301040,35.28,35.26,35.94,33.66,19381,67733501.0,6.39,-1.2,-0.43,8.17
2021-10-12,301040,34.78,36.66,36.84,34.76,30006,108512769.0,5.9,3.97,1.4,12.66
2021-10-13,301040,36.49,36.43,36.96,35.16,25095,91753934.0,4.91,-0.63,-0.23,10.58
2021-10-14,301040,35.64,37.23,38.26,35.5,30097,112884490.0,7.58,2.2,0.8,12.69
2021-10-15,301040,36.56,38.46,40.46,35.06,50011,190075884.0,14.5,3.3,1.23,21.09
2021-10-18,301040,38.47,39.07,40.94,38.46,42130,168389391.0,6.45,1.59,0.61,17.77
2021-10-19,301040,38.26,37.78,39.41,37.56,33570,128528151.0,4.74,-3.3,-1.29,14.16
2021-10-20,301040,37.6,39.09,39.54,36.99,35558,138451761.0,6.75,3.47,1.31,15.0
2021-10-21,301040,38.42,36.66,38.68,36.28,32170,121233315.0,6.14,-6.22,-2.43,13.57
2021-10-22,301040,36.58,35.88,36.95,35.76,18612,67747611.0,3.25,-2.13,-0.78,7.85
2021-10-25,301040,35.96,38.0,38.26,35.73,30281,113571660.0,7.05,5.91,2.12,12.77
2021-10-26,301040,37.04,37.52,38.16,36.46,20407,76663882.0,4.47,-1.26,-0.48,8.61
2021-10-27,301040,37.16,39.45,40.13,36.92,51397,200322546.0,8.56,5.14,1.93,21.68
2021-10-28,301040,38.66,39.75,40.94,38.06,45900,182060596.0,7.3,0.76,0.3,19.36
2021-10-29,301040,38.86,38.02,39.09,35.88,34448,129922550.0,8.08,-4.35,-1.73,14.53
2021-11-01,301040,37.75,39.51,40.64,37.37,39188,154854415.0,8.6,3.92,1.49,16.53
2021-11-02,301040,38.96,40.21,41.92,38.86,48188,196461129.0,7.74,1.77,0.7,20.32
2021-11-03,301040,39.78,41.23,41.34,39.08,40950,166160256.0,5.62,2.54,1.02,17.27
2021-11-04,301040,42.06,49.52,49.52,41.76,81587,378635376.0,18.82,20.11,8.29,34.41
2021-11-05,301040,48.06,48.76,50.75,46.08,81160,391722944.0,9.43,-1.53,-0.76,34.23
2021-11-08,301040,48.76,52.76,57.76,48.76,97381,519347216.0,18.46,8.2,4.0,41.07
2021-11-09,301040,53.77,54.02,56.08,49.66,84367,447238752.0,12.17,2.39,1.26,35.59
2021-11-10,301040,51.88,53.29,53.96,49.92,64956,336975472.0,7.48,-1.35,-0.73,27.4
2021-11-11,301040,53.26,51.16,55.46,50.56,61486,324835776.0,9.19,-4.0,-2.13,25.93
2021-11-12,301040,49.89,53.87,56.42,49.79,71198,377364432.0,12.96,5.3,2.71,30.03
2021-11-15,301040,52.76,51.66,53.16,50.55,46001,237271050.0,4.84,-4.1,-2.21,19.4
2021-11-16,301040,51.26,47.87,52.68,46.76,58356,289472064.0,11.46,-7.34,-3.79,24.61
2021-11-17,301040,48.82,51.15,52.44,48.82,60626,307689808.0,7.56,6.85,3.28,25.57
2021-11-18,301040,49.66,50.31,52.14,48.74,42206,214383306.0,6.65,-1.64,-0.84,17.8
2021-11-19,301040,50.3,51.88,53.28,49.82,37675,195675137.0,6.88,3.12,1.57,15.89
2021-11-22,301040,53.67,50.96,54.87,50.64,40987,211984908.0,8.15,-1.77,-0.92,17.29
2021-11-23,301040,50.18,51.09,52.46,49.48,39083,199967260.0,5.85,0.26,0.13,16.48
2021-11-24,301040,51.26,49.02,51.44,48.86,32460,162117909.0,5.05,-4.05,-2.07,13.69
2021-11-25,301040,48.57,50.31,50.66,48.56,28359,141724100.0,4.28,2.63,1.29,11.96
2021-11-26,301040,49.78,51.22,52.24,48.16,38800,196919315.0,8.11,1.81,0.91,16.37
2021-11-29,301040,49.78,50.12,52.34,48.79,27464,139627299.0,6.93,-2.15,-1.1,11.58
2021-11-30,301040,50.14,48.69,52.26,48.02,38267,193009608.0,8.46,-2.85,-1.43,16.14
2021-12-01,301040,47.76,46.95,48.66,46.87,32540,155047741.0,3.68,-3.57,-1.74,13.72
2021-12-02,301040,46.78,43.34,47.26,42.86,41174,182453565.0,9.37,-7.69,-3.61,17.37
2021-12-03,301040,43.19,43.64,44.5,42.93,24548,107873229.0,3.62,0.69,0.3,10.35
2021-12-06,301040,43.79,42.56,44.91,42.19,22544,98759171.0,6.23,-2.47,-1.08,9.51
2021-12-07,301040,42.8,42.64,43.4,41.35,19414,82143754.0,4.82,0.19,0.08,8.19
2021-12-08,301040,42.76,43.64,43.95,42.33,21114,91960800.0,3.8,2.35,1.0,8.91
2021-12-09,301040,43.64,41.95,43.66,41.94,23188,99152590.0,3.94,-3.87,-1.69,9.78
2021-12-10,301040,41.6,42.09,42.44,41.6,14008,59299553.0,2.0,0.33,0.14,5.91
2021-12-13,301040,41.82,42.34,42.92,41.58,17280,73332107.0,3.18,0.59,0.25,7.29
2021-12-14,301040,42.74,42.57,43.46,42.11,26882,115557553.0,3.19,0.54,0.23,11.34
2021-12-15,301040,42.49,43.82,43.96,42.01,39836,173212801.0,4.58,2.94,1.25,16.8
2021-12-16,301040,43.86,45.05,45.05,43.22,40702,180718258.0,4.18,2.81,1.23,17.17
2021-12-17,301040,44.41,42.56,45.25,42.56,28925,128004493.0,5.97,-5.53,-2.49,12.2
2021-12-20,301040,42.13,39.38,42.53,39.26,28344,114729421.0,7.68,-7.47,-3.18,11.96
2021-12-21,301040,39.69,39.39,40.03,38.86,12918,51251767.0,2.97,0.03,0.01,5.45
2021-12-22,301040,39.39,39.08,39.76,39.04,11838,46729163.0,1.83,-0.79,-0.31,4.99
2021-12-23,301040,39.35,39.83,40.05,38.2,17193,68359059.0,4.73,1.92,0.75,7.25
2021-12-24,301040,39.52,37.24,40.04,37.24,20751,79612235.0,7.03,-6.5,-2.59,8.75
2021-12-27,301040,37.27,37.55,37.93,37.08,8675,32755839.0,2.28,0.83,0.31,3.66
2021-12-28,301040,39.26,39.74,41.56,38.81,28827,116211187.0,7.32,5.83,2.19,12.16
2021-12-29,301040,40.04,39.95,41.19,38.95,26041,105806068.0,5.64,0.53,0.21,10.98
2021-12-30,301040,39.64,39.02,40.05,39.01,18893,74904417.0,2.6,-2.33,-0.93,7.97
2021-12-31,301040,39.26,39.76,40.46,39.26,14766,59148617.0,3.08,1.9,0.74,6.23
